model_id,model_kind,metric,calib_subset,target_id,n_layers,n_prompts,layer_mean_distance,layer_median_distance,layer_std_distance,layer_min_distance,layer_max_distance,min_layer,max_layer
aim_on_dare__calib_uncensored_refusal_like,candidate,mmd_rbf,general,uncensored_only,36,128,0.025953129942839343,0.01222919300198555,0.03459193782273266,0.00726008415222168,0.15821366012096405,0,1
aim_on_dare__calib_uncensored_refusal_like,candidate,mmd_rbf,instruction,base,36,128,0.011992266214090504,0.010299356188625097,0.0076860537241387125,0.0032165467273443937,0.054644595831632614,0,35
aim_on_dare__calib_uncensored_refusal_like,candidate,mmd_rbf,instruction,instr_only,36,128,0.005882834789291438,0.005566947162151337,0.0050901426715667724,0.0018201649654656649,0.034740034490823746,0,35
aim_on_dare__calib_uncensored_refusal_like,candidate,mmd_rbf,instruction,reasoning_only,36,128,0.01682243501353595,0.016261656768620014,0.0029303080933196397,0.007420778274536133,0.023656906560063362,0,5
aim_on_dare__calib_uncensored_refusal_like,candidate,mmd_rbf,instruction,uncensored_only,36,128,0.02499000863948216,0.015071040485054255,0.02734117892741779,0.005136969964951277,0.12523454427719116,0,1
aim_on_dare__calib_uncensored_refusal_like,candidate,mmd_rbf,reasoning,base,36,128,0.006781300484564983,0.005740267224609852,0.006491215058344562,0.002072292612865567,0.044586431235075,0,35
aim_on_dare__calib_uncensored_refusal_like,candidate,mmd_rbf,reasoning,instr_only,36,128,0.003068650215734831,0.0027423998108133674,0.0033084043198598387,0.0010580987436696887,0.022238900884985924,0,35
aim_on_dare__calib_uncensored_refusal_like,candidate,mmd_rbf,reasoning,reasoning_only,36,128,0.010775273795136146,0.01054949639365077,0.004646559419801819,0.004448845982551575,0.03273463994264603,0,35
aim_on_dare__calib_uncensored_refusal_like,candidate,mmd_rbf,reasoning,uncensored_only,36,128,0.016117908901328012,0.009915490169078112,0.017348858244548286,0.0028004408814013004,0.0779317244887352,0,1
aim_on_dare__calib_uncensored_refusal_like,candidate,mmd_rbf,uncensored_refusal_like,base,36,128,0.038992885008661285,0.038868654519319534,0.020034196452402554,0.008856755681335926,0.13399362564086914,0,35
aim_on_dare__calib_uncensored_refusal_like,candidate,mmd_rbf,uncensored_refusal_like,instr_only,36,128,0.015757507243607607,0.013670593500137329,0.012162984234588952,0.005303788464516401,0.08063144236803055,0,35
aim_on_dare__calib_uncensored_refusal_like,candidate,mmd_rbf,uncensored_refusal_like,reasoning_only,36,128,0.042335781941397324,0.04407189227640629,0.007666704742376328,0.0233438853174448,0.058101724833250046,0,5
aim_on_dare__calib_uncensored_refusal_like,candidate,mmd_rbf,uncensored_refusal_like,uncensored_only,36,128,0.05672217088027133,0.04537711478769779,0.04805576910202167,0.01334008015692234,0.2240922451019287,0,1
aim_on_dare__calib_uncensored_refusal_like,candidate,projected_js,general,base,36,128,0.058852681909128374,0.05723849912465084,0.009371818587650675,0.04443002420885023,0.10959724895656109,0,35
aim_on_dare__calib_uncensored_refusal_like,candidate,projected_js,general,instr_only,36,128,0.054213673172853305,0.056202792751719244,0.007647068377820803,0.030434213476837613,0.08123593032360077,0,35
aim_on_dare__calib_uncensored_refusal_like,candidate,projected_js,general,reasoning_only,36,128,0.06619058211314648,0.0658098376734415,0.005427706670943313,0.05611880047945306,0.0807667322224006,30,4
aim_on_dare__calib_uncensored_refusal_like,candidate,projected_js,general,uncensored_only,36,128,0.07399675552409866,0.0653199533408042,0.023813743477083465,0.041199959727237,0.16701471694977954,0,1
aim_on_dare__calib_uncensored_refusal_like,candidate,projected_js,instruction,base,36,128,0.06721422784822709,0.06684301534551196,0.010415700911046755,0.0440111814532429,0.11576411238638684,0,35
aim_on_dare__calib_uncensored_refusal_like,candidate,projected_js,instruction,instr_only,36,128,0.058832742598396076,0.060379169721272774,0.009283914014329297,0.035081020861980505,0.09301125857746229,0,35
aim_on_dare__calib_uncensored_refusal_like,candidate,projected_js,instruction,reasoning_only,36,128,0.07385479904203546,0.07484588673105463,0.004205806896915489,0.06168687669560313,0.08257153735030442,0,4
aim_on_dare__calib_uncensored_refusal_like,candidate,projected_js,instruction,uncensored_only,36,128,0.07879263649657434,0.072568903764477,0.019502444437663483,0.04619924280268606,0.1488577489508316,0,1
aim_on_dare__calib_uncensored_refusal_like,candidate,projected_js,reasoning,base,36,128,0.05792095807878973,0.05744936998235062,0.007419489409758324,0.04278706345940009,0.09138909727334976,0,35
aim_on_dare__calib_uncensored_refusal_like,candidate,projected_js,reasoning,instr_only,36,128,0.05059542832976957,0.052587795216823,0.006511074129388892,0.03326516423840076,0.07008157361997291,0,35
aim_on_dare__calib_uncensored_refusal_like,candidate,projected_js,reasoning,reasoning_only,36,128,0.06424734583561076,0.06431114670704119,0.004679879151843379,0.04936763676232658,0.08171590056736022,0,35
aim_on_dare__calib_uncensored_refusal_like,candidate,projected_js,reasoning,uncensored_only,36,128,0.06767228818191345,0.06376359004934784,0.013959327995016604,0.03679839614778757,0.1165101686201524,0,1
aim_on_dare__calib_uncensored_refusal_like,candidate,projected_js,uncensored_refusal_like,base,36,128,0.08845985597225889,0.08680625789565966,0.018591127732071645,0.055130096297943965,0.1727243810892105,0,35
aim_on_dare__calib_uncensored_refusal_like,candidate,projected_js,uncensored_refusal_like,instr_only,36,128,0.06903868186580236,0.06506736029405147,0.013006373967205383,0.046163692357367836,0.1316754178260453,0,35
aim_on_dare__calib_uncensored_refusal_like,candidate,projected_js,uncensored_refusal_like,reasoning_only,36,128,0.09582845976062042,0.09330436558229849,0.009257519365244552,0.0859788115194533,0.12983930890914053,19,5
aim_on_dare__calib_uncensored_refusal_like,candidate,projected_js,uncensored_refusal_like,uncensored_only,36,128,0.10250281796470517,0.0916904541227268,0.03915158570849439,0.06308128556702286,0.24772862237296067,0,1
aim_on_della,candidate,mmd_rbf,general,base,36,128,0.008591173113220267,0.006450973451137543,0.009586613465286876,0.004881385248154402,0.06427740305662155,31,35
aim_on_della,candidate,mmd_rbf,general,instr_only,36,128,0.006091035061722828,0.005575582850724459,0.005287985249063304,0.0027326762210577726,0.0363607294857502,0,35
aim_on_della,candidate,mmd_rbf,general,reasoning_only,36,128,0.013821762029288543,0.012416716199368238,0.006117120234373495,0.00789988599717617,0.031132573261857033,33,35
aim_on_della,candidate,mmd_rbf,general,uncensored_only,36,128,0.02590235414552606,0.012172324117273092,0.03468546550857016,0.007149893324822187,0.1587611436843872,0,1
aim_on_della,candidate,mmd_rbf,instruction,base,36,128,0.012025020531533906,0.010287870652973652,0.007626610368841617,0.0032300592865794897,0.05427725240588188,0,35
aim_on_della,candidate,mmd_rbf,instruction,instr_only,36,128,0.0057876225231060134,0.0055317082442343235,0.0050553453590177775,0.0018349975580349565,0.034507300704717636,0,35
aim_on_della,candidate,mmd_rbf,instruction,reasoning_only,36,128,0.017043960940403242,0.01657732203602791,0.0029708530746531494,0.007468778174370527,0.02392866648733616,0,5
aim_on_della,candidate,mmd_rbf,instruction,uncensored_only,36,128,0.024855907760663994,0.014897340442985296,0.027406388339901024,0.0050336034037172794,0.12563972175121307,0,1
aim_on_della,candidate,mmd_rbf,reasoning,base,36,128,0.006730589284820275,0.005717794178053737,0.006311099263308608,0.0020831257570534945,0.043478306382894516,0,35
aim_on_della,candidate,mmd_rbf,reasoning,instr_only,36,128,0.0030870000288511315,0.002677725860849023,0.0034467944653603718,0.0010605037678033113,0.023097841069102287,0,35
aim_on_della,candidate,mmd_rbf,reasoning,reasoning_only,36,128,0.010815882292162213,0.010587445925921202,0.004536601507718544,0.004480504896491766,0.031905580312013626,0,35
aim_on_della,candidate,mmd_rbf,reasoning,uncensored_only,36,128,0.016083618845894106,0.009858375415205956,0.017424638526694992,0.002756476402282715,0.07823868095874786,0,1
aim_on_della,candidate,mmd_rbf,uncensored_refusal_like,base,36,128,0.03967745273580982,0.03981771320104599,0.020115756080632857,0.008916723541915417,0.13374774158000946,0,35
aim_on_della,candidate,mmd_rbf,uncensored_refusal_like,instr_only,36,128,0.01539335370115522,0.013416371773928404,0.011916044157518381,0.0053538978099823,0.07892899960279465,0,35
aim_on_della,candidate,mmd_rbf,uncensored_refusal_like,reasoning_only,36,128,0.0426250045808653,0.044155338779091835,0.007825717908376559,0.023294104263186455,0.05898629501461983,0,35
aim_on_della,candidate,mmd_rbf,uncensored_refusal_like,uncensored_only,36,128,0.056370737238062754,0.04487608000636101,0.048235327589220646,0.013128602877259254,0.2247840017080307,0,1
aim_on_della,candidate,projected_js,general,base,36,128,0.05888181457299248,0.057224669042625464,0.009148491697100788,0.04213679415988736,0.1076633803313598,0,35
aim_on_della,candidate,projected_js,general,instr_only,36,128,0.054341592856265684,0.05638680930132978,0.008021701317656534,0.030367791521712206,0.08162771712522954,0,35
aim_on_della,candidate,projected_js,general,reasoning_only,36,128,0.06590773063685952,0.06538184359669685,0.005484999821443926,0.05776191595941782,0.08273131347959861,30,5
aim_on_della,candidate,projected_js,general,uncensored_only,36,128,0.07398732977162581,0.06520512474526186,0.023996403807999344,0.04126913417712785,0.1692499126365874,0,1
aim_on_della,candidate,projected_js,instruction,base,36,128,0.06745093030460542,0.06779735640157014,0.010587421258730783,0.04197327047586441,0.11583295580931008,0,35
aim_on_della,candidate,projected_js,instruction,instr_only,36,128,0.05878443692240075,0.06094018883595709,0.009401768411007783,0.03577157450490631,0.09208514814963564,0,35
aim_on_della,candidate,projected_js,instruction,reasoning_only,36,128,0.07431925705693881,0.07478915873798542,0.0040173038359251345,0.06140993085864466,0.08142333169234917,0,4
aim_on_della,candidate,projected_js,instruction,uncensored_only,36,128,0.07886969340607822,0.07206857990240678,0.019769672769060706,0.04729366359242704,0.15051015684730373,0,1
aim_on_della,candidate,projected_js,reasoning,base,36,128,0.05790955567257091,0.05843169261061121,0.00746353993416287,0.041968339937739074,0.09152205084683374,0,35
aim_on_della,candidate,projected_js,reasoning,instr_only,36,128,0.05040246573561388,0.0518223940016469,0.0072489474834424444,0.0316487359959865,0.07429534327820875,0,35
aim_on_della,candidate,projected_js,reasoning,reasoning_only,36,128,0.06417956402421826,0.0646031870128354,0.004711021196000032,0.048578475456452,0.08088783430866897,0,35
aim_on_della,candidate,projected_js,reasoning,uncensored_only,36,128,0.06782140347382261,0.06493012352439109,0.013908504815031789,0.03659843746572733,0.11593042005551979,0,1
aim_on_della,candidate,projected_js,uncensored_refusal_like,base,36,128,0.08916001061233045,0.08752832023310475,0.018746979522175515,0.05594753709738143,0.17326258786488324,0,35
aim_on_della,candidate,projected_js,uncensored_refusal_like,instr_only,36,128,0.06864759781395453,0.0654527684673667,0.013101869409394468,0.045987447585503105,0.13068353210110217,0,35
aim_on_della,candidate,projected_js,uncensored_refusal_like,reasoning_only,36,128,0.09535076895311552,0.0923231343185762,0.009404733642929286,0.08413069631205872,0.12948393810074776,1,5
aim_on_della,candidate,projected_js,uncensored_refusal_like,uncensored_only,36,128,0.1023497346658486,0.09071507584303617,0.03959500622496067,0.06382555978780147,0.24996984412427992,0,1
aim_on_della__calib_general,candidate,mmd_rbf,general,base,36,128,0.008630685676406655,0.006487048929557204,0.00959055546498502,0.0048990920186042786,0.06430316716432571,31,35
aim_on_della__calib_general,candidate,mmd_rbf,general,instr_only,36,128,0.006099986714414424,0.0055689949076622725,0.0052940966974650725,0.0027346075512468815,0.03639064356684685,0,35
aim_on_della__calib_general,candidate,mmd_rbf,general,reasoning_only,36,128,0.013826569568158852,0.01241146819666028,0.006117622707614076,0.007884791120886803,0.03108924999833107,33,35
aim_on_della__calib_general,candidate,mmd_rbf,general,uncensored_only,36,128,0.02586103965424829,0.012145215645432472,0.034634273928664173,0.007141530513763428,0.1585264652967453,0,1
aim_on_della__calib_general,candidate,mmd_rbf,instruction,base,36,128,0.012116558203059766,0.010383680928498507,0.007668500594765166,0.003223052714020014,0.054553139954805374,0,35
aim_on_della__calib_general,candidate,mmd_rbf,instruction,instr_only,36,128,0.005774630712241762,0.005602569319307804,0.005029729237501276,0.0018353939522057772,0.03435380384325981,0,35
aim_on_della__calib_general,candidate,mmd_rbf,instruction,reasoning_only,36,128,0.01706252173365404,0.016567708924412727,0.0029844141691950893,0.007463821675628424,0.02393440715968609,0,5
aim_on_della__calib_general,candidate,mmd_rbf,instruction,uncensored_only,36,128,0.024789987119018204,0.014838566072285175,0.027366757120283504,0.0050182403065264225,0.12540487945079803,0,1
aim_on_della__calib_general,candidate,mmd_rbf,reasoning,base,36,128,0.00679280129649366,0.00577378855086863,0.006323575565885291,0.002080713165923953,0.04359574615955353,0,35
aim_on_della__calib_general,candidate,mmd_rbf,reasoning,instr_only,36,128,0.0030844159353162265,0.0026815527817234397,0.003444468749258696,0.0010617912048473954,0.023084474727511406,0,35
aim_on_della__calib_general,candidate,mmd_rbf,reasoning,reasoning_only,36,128,0.010811259737238288,0.010580910835415125,0.004538505425423192,0.0044790953397750854,0.031908296048641205,0,35
aim_on_della__calib_general,candidate,mmd_rbf,reasoning,uncensored_only,36,128,0.016040033208102815,0.009805540554225445,0.017401533007792448,0.0027505219914019108,0.07810086756944656,0,1
aim_on_della__calib_general,candidate,mmd_rbf,uncensored_refusal_like,base,36,128,0.03995498042139742,0.040091466158628464,0.020244970548043507,0.008936911821365356,0.13432660698890686,0,35
aim_on_della__calib_general,candidate,mmd_rbf,uncensored_refusal_like,instr_only,36,128,0.01534395340260946,0.013454507570713758,0.011815250594631945,0.005362653639167547,0.07833175361156464,0,35
aim_on_della__calib_general,candidate,mmd_rbf,uncensored_refusal_like,reasoning_only,36,128,0.04265444115218189,0.0441818181425333,0.007847527187015178,0.0232289619743824,0.05927257612347603,0,35
aim_on_della__calib_general,candidate,mmd_rbf,uncensored_refusal_like,uncensored_only,36,128,0.056199409145240985,0.044647205621004105,0.04816067401872309,0.013138211332261562,0.22444100677967072,0,1
aim_on_della__calib_general,candidate,projected_js,general,base,36,128,0.058831558548263274,0.05747491345391609,0.00923707993233305,0.04277864482719451,0.10764443478547037,0,35
aim_on_della__calib_general,candidate,projected_js,general,instr_only,36,128,0.05441564680667296,0.056272346759215,0.008027564852251538,0.03157050078152679,0.08310568513115868,0,35
aim_on_della__calib_general,candidate,projected_js,general,reasoning_only,36,128,0.06623572997260554,0.06557329568022396,0.005411500595750532,0.05678021439234726,0.08207426202716306,30,5
aim_on_della__calib_general,candidate,projected_js,general,uncensored_only,36,128,0.07365247729871448,0.06509423576062545,0.024132907923524946,0.04115604842081666,0.16837645627674647,0,1
aim_on_della__calib_general,candidate,projected_js,instruction,base,36,128,0.06755356582491207,0.06790160539094359,0.010481690304546605,0.04269982731784694,0.11531371955061331,0,35
aim_on_della__calib_general,candidate,projected_js,instruction,instr_only,36,128,0.05878813255104534,0.06154664333735127,0.009155260049309036,0.035499029254424386,0.09127380250720307,0,35
aim_on_della__calib_general,candidate,projected_js,instruction,reasoning_only,36,128,0.07430195456052185,0.07441837512305938,0.0038536503980617755,0.061431482099578716,0.08027929038507864,0,4
aim_on_della__calib_general,candidate,projected_js,instruction,uncensored_only,36,128,0.0786996537285126,0.07224122955813073,0.019624716352524864,0.04648937478486914,0.15012915420811623,0,1
aim_on_della__calib_general,candidate,projected_js,reasoning,base,36,128,0.058039036689377904,0.058333959386800416,0.0074573119307390036,0.041939282906241715,0.09099412389332429,0,35
aim_on_della__calib_general,candidate,projected_js,reasoning,instr_only,36,128,0.05060476287649686,0.05233284836867824,0.007095654900254508,0.031724396540084854,0.07278982357820496,0,35
aim_on_della__calib_general,candidate,projected_js,reasoning,reasoning_only,36,128,0.06427008109474425,0.06441796891158447,0.004637817963065178,0.04897148851887323,0.08034866739762947,0,35
aim_on_della__calib_general,candidate,projected_js,reasoning,uncensored_only,36,128,0.06792647665942139,0.06417960650287569,0.013893399101274951,0.03726896602893248,0.11588742965250276,0,1
aim_on_della__calib_general,candidate,projected_js,uncensored_refusal_like,base,36,128,0.08914006295930853,0.08719549066154286,0.01879100067623724,0.055366618995321915,0.1741201519034803,0,35
aim_on_della__calib_general,candidate,projected_js,uncensored_refusal_like,instr_only,36,128,0.06880622291646432,0.06531718430051114,0.012951159230378026,0.045756936626276,0.13015307596651837,0,35
aim_on_della__calib_general,candidate,projected_js,uncensored_refusal_like,reasoning_only,36,128,0.09575599475000571,0.09280349517939612,0.009203883746149076,0.0839977982104756,0.12876372557366267,17,5
aim_on_della__calib_general,candidate,projected_js,uncensored_refusal_like,uncensored_only,36,128,0.10223980966232678,0.08989765387377702,0.039427909937675885,0.06333908664237242,0.24974609282799065,0,1
aim_on_della__calib_instruction,candidate,mmd_rbf,general,base,36,128,0.008550062193535268,0.006428378168493509,0.009541479340858442,0.004878038074821234,0.06401019543409348,31,35
aim_on_della__calib_instruction,candidate,mmd_rbf,general,instr_only,36,128,0.006072692204422007,0.005565842846408486,0.005320708900407322,0.002706045052036643,0.03657585009932518,0,35
aim_on_della__calib_instruction,candidate,mmd_rbf,general,reasoning_only,36,128,0.013809376603199376,0.012398893013596535,0.006082615096773057,0.007912355475127697,0.03086118772625923,33,35
aim_on_della__calib_instruction,candidate,mmd_rbf,general,uncensored_only,36,128,0.02593803835204906,0.012192202266305685,0.03472081313085788,0.007133525796234608,0.15881364047527313,0,1
aim_on_della__calib_instruction,candidate,mmd_rbf,instruction,base,36,128,0.011917999977918549,0.010214289650321007,0.007532007246119358,0.0031440199818462133,0.05359907075762749,0,35
aim_on_della__calib_instruction,candidate,mmd_rbf,instruction,instr_only,36,128,0.005813360236869711,0.0053987877909094095,0.00515563866041828,0.0018147797090932727,0.03512880951166153,0,35
aim_on_della__calib_instruction,candidate,mmd_rbf,instruction,reasoning_only,36,128,0.017025632408654526,0.016593273729085922,0.0029368459738924172,0.007555404212325811,0.02392667904496193,0,5
aim_on_della__calib_instruction,candidate,mmd_rbf,instruction,uncensored_only,36,128,0.02491143256581078,0.014937014319002628,0.02743915296235803,0.005012223031371832,0.12566684186458588,0,1
aim_on_della__calib_instruction,candidate,mmd_rbf,reasoning,base,36,128,0.006687326550794144,0.005686447257176042,0.0062897546403440285,0.0020380974747240543,0.04330947622656822,0,35
aim_on_della__calib_instruction,candidate,mmd_rbf,reasoning,instr_only,36,128,0.0030812930716719064,0.0026895186165347695,0.0034671943028870777,0.0010534286266192794,0.02322262153029442,0,35
aim_on_della__calib_instruction,candidate,mmd_rbf,reasoning,reasoning_only,36,128,0.010829507114572657,0.010619041975587606,0.004509991334885355,0.00452061602845788,0.03175736963748932,0,35
aim_on_della__calib_instruction,candidate,mmd_rbf,reasoning,uncensored_only,36,128,0.016118235821421776,0.009880125988274813,0.01745303385797233,0.002757042646408081,0.07828515022993088,0,1
aim_on_della__calib_instruction,candidate,mmd_rbf,uncensored_refusal_like,base,36,128,0.03947544938677715,0.03969220630824566,0.02011719016304183,0.008712745271623135,0.13351337611675262,0,35
aim_on_della__calib_instruction,candidate,mmd_rbf,uncensored_refusal_like,instr_only,36,128,0.01544094010670152,0.013350676745176315,0.012016704319924111,0.005294013302773237,0.07953119277954102,0,35
aim_on_della__calib_instruction,candidate,mmd_rbf,uncensored_refusal_like,reasoning_only,36,128,0.04262504488643673,0.04420158825814724,0.007787882144272909,0.023485912010073662,0.05874267965555191,0,5
aim_on_della__calib_instruction,candidate,mmd_rbf,uncensored_refusal_like,uncensored_only,36,128,0.056476543916182384,0.04502054862678051,0.048287328699582806,0.013104379177093506,0.22485987842082977,0,1
aim_on_della__calib_instruction,candidate,projected_js,general,base,36,128,0.058767351011839414,0.057559594031772576,0.009160500884348364,0.04177531732420903,0.10719008836895227,0,35
aim_on_della__calib_instruction,candidate,projected_js,general,instr_only,36,128,0.054506034909637596,0.05642713019915391,0.007960297229213998,0.031161468446953222,0.08094267698470503,0,35
aim_on_della__calib_instruction,candidate,projected_js,general,reasoning_only,36,128,0.06632377714898514,0.06545373715925962,0.0053612952513577734,0.05770576762733981,0.0817322384682484,31,5
aim_on_della__calib_instruction,candidate,projected_js,general,uncensored_only,36,128,0.07393715709986282,0.06529466777283233,0.024042430909554154,0.04123750013241079,0.1682435717084445,0,1
aim_on_della__calib_instruction,candidate,projected_js,instruction,base,36,128,0.06714356780462873,0.06798318176879548,0.010528477445157313,0.041770229989197105,0.11463177634868771,0,35
aim_on_della__calib_instruction,candidate,projected_js,instruction,instr_only,36,128,0.058658929400230084,0.06091664578707423,0.009376568458929256,0.03499594682944007,0.09222867456264794,0,35
aim_on_della__calib_instruction,candidate,projected_js,instruction,reasoning_only,36,128,0.07432191079957799,0.07494062138721347,0.003998890807181867,0.06039327709004283,0.08062406175304204,0,4
aim_on_della__calib_instruction,candidate,projected_js,instruction,uncensored_only,36,128,0.07882705295681565,0.07248796161729842,0.02000323411219021,0.04633857024600729,0.15084516585920937,0,1
aim_on_della__calib_instruction,candidate,projected_js,reasoning,base,36,128,0.05766648541046177,0.05824651235889178,0.007301225396888061,0.041899907402694225,0.0898472050903365,0,35
aim_on_della__calib_instruction,candidate,projected_js,reasoning,instr_only,36,128,0.050189513078092,0.05151578725781292,0.007146993668823283,0.03142649162327871,0.07315782352816314,0,35
aim_on_della__calib_instruction,candidate,projected_js,reasoning,reasoning_only,36,128,0.06427119514895215,0.06411061904509552,0.004748382093113461,0.04870231912354939,0.08114339457824826,0,35
aim_on_della__calib_instruction,candidate,projected_js,reasoning,uncensored_only,36,128,0.06813791265893895,0.06460721332405228,0.013642293867038949,0.037312701853807084,0.1167634008161258,0,1
aim_on_della__calib_instruction,candidate,projected_js,uncensored_refusal_like,base,36,128,0.08888251282526956,0.0871252172801178,0.018926316361980933,0.055044046515831724,0.17405478784348816,0,35
aim_on_della__calib_instruction,candidate,projected_js,uncensored_refusal_like,instr_only,36,128,0.06875006339477194,0.06582450644054916,0.012869944894557516,0.046259949216619134,0.12911621399689466,0,35
aim_on_della__calib_instruction,candidate,projected_js,uncensored_refusal_like,reasoning_only,36,128,0.09558319086257445,0.09231223119422793,0.009325931921422765,0.08389935828745365,0.129311615426559,17,5
aim_on_della__calib_instruction,candidate,projected_js,uncensored_refusal_like,uncensored_only,36,128,0.10271220860158792,0.09163421878474765,0.03916234193819342,0.06351838502450846,0.24842856900068,0,1
aim_on_della__calib_reasoning,candidate,mmd_rbf,general,base,36,128,0.008570695063099265,0.006418834673240781,0.009611960182116026,0.004867336247116327,0.0644204244017601,31,35
aim_on_della__calib_reasoning,candidate,mmd_rbf,general,instr_only,36,128,0.006105926625120143,0.005612815730273724,0.0052720503446430115,0.002710837172344327,0.036272574216127396,0,35
aim_on_della__calib_reasoning,candidate,mmd_rbf,general,reasoning_only,36,128,0.013823332109798988,0.01242068549618125,0.006123902321534592,0.007892250083386898,0.031159782782197,33,35
aim_on_della__calib_reasoning,candidate,mmd_rbf,general,uncensored_only,36,128,0.02592443000887417,0.012177792843431234,0.03470627743529727,0.0071561275981366634,0.1588204801082611,0,1
aim_on_della__calib_reasoning,candidate,mmd_rbf,instruction,base,36,128,0.011968148697633296,0.010276188608258963,0.00760472121325856,0.0031945526134222746,0.05414685606956482,0,35
aim_on_della__calib_reasoning,candidate,mmd_rbf,instruction,instr_only,36,128,0.00581373900705431,0.005473137833178043,0.005052631864711798,0.0018155098659917712,0.034471120685338974,0,35
aim_on_della__calib_reasoning,candidate,mmd_rbf,instruction,reasoning_only,36,128,0.01705613593933069,0.016583950258791447,0.0029751897042589485,0.007533002179116011,0.023964164778590202,0,5
aim_on_della__calib_reasoning,candidate,mmd_rbf,instruction,uncensored_only,36,128,0.02487672848575231,0.014921224676072598,0.027426603688382435,0.005021131131798029,0.12567906081676483,0,1
aim_on_della__calib_reasoning,candidate,mmd_rbf,reasoning,base,36,128,0.00664642427323593,0.005612724926322699,0.006314240459676934,0.002058273646980524,0.0434349849820137,0,35
aim_on_della__calib_reasoning,candidate,mmd_rbf,reasoning,instr_only,36,128,0.0031031711615570304,0.0026993333594873548,0.003453291792452875,0.00105227530002594,0.023135364055633545,0,35
aim_on_della__calib_reasoning,candidate,mmd_rbf,reasoning,reasoning_only,36,128,0.010842929374323122,0.010641833301633596,0.004534354759920643,0.004514283034950495,0.031891416758298874,0,35
aim_on_della__calib_reasoning,candidate,mmd_rbf,reasoning,uncensored_only,36,128,0.016133221150893304,0.009914673864841461,0.017433628583050472,0.002757817506790161,0.07828434556722641,0,1
aim_on_della__calib_reasoning,candidate,mmd_rbf,uncensored_refusal_like,base,36,128,0.03960391374615332,0.039816875010728836,0.020027971957937655,0.008831090293824673,0.13340376317501068,0,35
aim_on_della__calib_reasoning,candidate,mmd_rbf,uncensored_refusal_like,instr_only,36,128,0.015456123730271228,0.013425950892269611,0.011914175803242891,0.005296796560287476,0.07878484576940536,0,35
aim_on_della__calib_reasoning,candidate,mmd_rbf,uncensored_refusal_like,reasoning_only,36,128,0.04256112904598316,0.04405024088919163,0.00779514118988525,0.02345713973045349,0.05899622663855553,0,35
aim_on_della__calib_reasoning,candidate,mmd_rbf,uncensored_refusal_like,uncensored_only,36,128,0.056393334564442434,0.04491692595183849,0.0482626010164207,0.013105916790664196,0.22483022511005402,0,1
aim_on_della__calib_reasoning,candidate,projected_js,general,base,36,128,0.05860427061027925,0.05713222688063979,0.00916558114597341,0.0424579884565901,0.1073194308555685,0,35
aim_on_della__calib_reasoning,candidate,projected_js,general,instr_only,36,128,0.05443717632968199,0.05680256651248783,0.008069496592493822,0.030541285683284514,0.0828312878147699,0,35
aim_on_della__calib_reasoning,candidate,projected_js,general,reasoning_only,36,128,0.06646337987088675,0.06600463518407196,0.005641029138815967,0.05560084999888204,0.08171076388680376,30,5
aim_on_della__calib_reasoning,candidate,projected_js,general,uncensored_only,36,128,0.07376382022307047,0.06525001383852214,0.024136924072787527,0.04137412863201462,0.1695086258405354,0,1
aim_on_della__calib_reasoning,candidate,projected_js,instruction,base,36,128,0.06715836146435726,0.06767050510097761,0.010733738604141969,0.04193936457158998,0.1155539263272658,0,35
aim_on_della__calib_reasoning,candidate,projected_js,instruction,instr_only,36,128,0.05868833658193277,0.060826726257801056,0.009431670215024479,0.03498431283514947,0.09271200298098847,0,35
aim_on_della__calib_reasoning,candidate,projected_js,instruction,reasoning_only,36,128,0.0743729851868314,0.07484946865588427,0.003810440400032847,0.06142619426827878,0.08133148396154866,0,4
aim_on_della__calib_reasoning,candidate,projected_js,instruction,uncensored_only,36,128,0.07898384774267066,0.0720885970222298,0.019700737012212977,0.046396718578762375,0.1515644077444449,0,1
aim_on_della__calib_reasoning,candidate,projected_js,reasoning,base,36,128,0.057717864321602974,0.05824221008515451,0.007350071612331746,0.04225351975765079,0.09015963028650731,0,35
aim_on_della__calib_reasoning,candidate,projected_js,reasoning,instr_only,36,128,0.05018723186044048,0.05157453045831062,0.0071116929609108745,0.03136121577699669,0.07320415548747405,0,35
aim_on_della__calib_reasoning,candidate,projected_js,reasoning,reasoning_only,36,128,0.06420804811447549,0.06449128399253823,0.004589579672370584,0.04916179121937603,0.0811408229637891,0,35
aim_on_della__calib_reasoning,candidate,projected_js,reasoning,uncensored_only,36,128,0.0680271446168869,0.06467171569238417,0.01366666759182146,0.03707692584430333,0.1163369728019461,0,1
aim_on_della__calib_reasoning,candidate,projected_js,uncensored_refusal_like,base,36,128,0.08919450716510052,0.08755728942924179,0.018756173614755442,0.05586800110177137,0.17272668902296573,0,35
aim_on_della__calib_reasoning,candidate,projected_js,uncensored_refusal_like,instr_only,36,128,0.06876102352220591,0.0653572114824783,0.012907872871414329,0.04637817986076698,0.12963677337393165,0,35
aim_on_della__calib_reasoning,candidate,projected_js,uncensored_refusal_like,reasoning_only,36,128,0.09543154798342988,0.09317721214029007,0.00948016305706343,0.08370642823865637,0.1304183798492886,1,5
aim_on_della__calib_reasoning,candidate,projected_js,uncensored_refusal_like,uncensored_only,36,128,0.10230987813863773,0.09038264135597274,0.03933605202109763,0.06266825745115057,0.24908786080777645,0,1
